agent,budget,distribution,horizon,size,time,total_simulations,variable,value
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,12,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,13,100,acceptance_rate,0.30448334
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,13,100,accumulated_reward,1.56
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,13,100,available_budget,148.82
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,13,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,14,100,acceptance_rate,0.30394761
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,14,100,accumulated_reward,1.72
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,14,100,available_budget,148.7
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,14,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,15,100,acceptance_rate,0.30421791
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,15,100,accumulated_reward,1.87
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,15,100,available_budget,148.59
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,15,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,16,100,acceptance_rate,0.29771028
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,16,100,accumulated_reward,1.97
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,16,100,available_budget,148.53
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,16,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,17,100,acceptance_rate,0.2917178
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,17,100,accumulated_reward,2.05
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,17,100,available_budget,148.47
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,17,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,18,100,acceptance_rate,0.28468143
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,18,100,accumulated_reward,2.12
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,18,100,available_budget,148.4
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,18,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,19,100,acceptance_rate,0.28201503
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,19,100,accumulated_reward,2.19
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,19,100,available_budget,148.35
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,19,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,20,100,acceptance_rate,0.28164336
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,20,100,accumulated_reward,2.34
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,20,100,available_budget,148.25
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,20,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,21,100,acceptance_rate,0.28636182
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,21,100,accumulated_reward,2.49
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,21,100,available_budget,148.11
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,21,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,22,100,acceptance_rate,0.28387851000000003
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,22,100,accumulated_reward,2.56
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,22,100,available_budget,148.04
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,22,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,23,100,acceptance_rate,0.28147679
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,23,100,accumulated_reward,2.64
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,23,100,available_budget,147.97
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,23,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,24,100,acceptance_rate,0.28229448
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,24,100,accumulated_reward,2.74
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,24,100,available_budget,147.88
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,24,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,25,100,acceptance_rate,0.28097227
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,25,100,accumulated_reward,2.8
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,25,100,available_budget,147.82
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,25,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,26,100,acceptance_rate,0.27878038
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,26,100,accumulated_reward,2.9
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,26,100,available_budget,147.76
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,26,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,27,100,acceptance_rate,0.27615289
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,27,100,accumulated_reward,2.99
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,27,100,available_budget,147.7
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,27,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,28,100,acceptance_rate,0.27522934
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,28,100,accumulated_reward,3.13
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,28,100,available_budget,147.61
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,28,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,29,100,acceptance_rate,0.27463645
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,29,100,accumulated_reward,3.22
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,29,100,available_budget,147.54
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,29,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,30,100,acceptance_rate,0.27381688
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,30,100,accumulated_reward,3.32
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,30,100,available_budget,147.48
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,30,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,31,100,acceptance_rate,0.26993557
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,31,100,accumulated_reward,3.37
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,31,100,available_budget,147.44
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,31,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,32,100,acceptance_rate,0.27280701
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,32,100,accumulated_reward,3.51
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,32,100,available_budget,147.34
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,32,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,33,100,acceptance_rate,0.27128343
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,33,100,accumulated_reward,3.56
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,33,100,available_budget,147.29
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,33,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,34,100,acceptance_rate,0.27072376000000004
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,34,100,accumulated_reward,3.69
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,34,100,available_budget,147.2
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,34,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,35,100,acceptance_rate,0.27118011
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,35,100,accumulated_reward,3.77
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,35,100,available_budget,147.13
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,35,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,36,100,acceptance_rate,0.26957025
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,36,100,accumulated_reward,3.85
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,36,100,available_budget,147.06
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,36,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,37,100,acceptance_rate,0.26729161
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,37,100,accumulated_reward,3.92
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,37,100,available_budget,147.01
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,37,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,38,100,acceptance_rate,0.26558686000000004
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,38,100,accumulated_reward,3.97
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,38,100,available_budget,146.97
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,38,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,39,100,acceptance_rate,0.26718502
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,39,100,accumulated_reward,4.08
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,39,100,available_budget,146.86
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,39,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,40,100,acceptance_rate,0.26864051
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,40,100,accumulated_reward,4.21
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,40,100,available_budget,146.75
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,40,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,41,100,acceptance_rate,0.26853394
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,41,100,accumulated_reward,4.33
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,41,100,available_budget,146.67
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,41,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,42,100,acceptance_rate,0.26706702
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,42,100,accumulated_reward,4.4
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,42,100,available_budget,146.62
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,42,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,43,100,acceptance_rate,0.26604781
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,43,100,accumulated_reward,4.48
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,43,100,available_budget,146.56
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,43,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,44,100,acceptance_rate,0.26499413
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,44,100,accumulated_reward,4.55
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,44,100,available_budget,146.5
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,44,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,45,100,acceptance_rate,0.26588233
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,45,100,accumulated_reward,4.62
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,45,100,available_budget,146.43
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,45,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,46,100,acceptance_rate,0.26541475
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,46,100,accumulated_reward,4.71
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,46,100,available_budget,146.37
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,46,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,47,100,acceptance_rate,0.26638238999999997
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,47,100,accumulated_reward,4.82
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,47,100,available_budget,146.28
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,47,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,48,100,acceptance_rate,0.26540027
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,48,100,accumulated_reward,4.93
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,48,100,available_budget,146.21
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,48,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,49,100,acceptance_rate,0.26422772
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,49,100,accumulated_reward,5.07
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,49,100,available_budget,146.12
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,49,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,50,100,acceptance_rate,0.26490553
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,50,100,accumulated_reward,5.14
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,50,100,available_budget,146.06
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,50,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,51,100,acceptance_rate,0.264863
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,51,100,accumulated_reward,5.25
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,51,100,available_budget,145.99
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,51,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,52,100,acceptance_rate,0.26701936
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,52,100,accumulated_reward,5.35
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,52,100,available_budget,145.89
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,52,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,53,100,acceptance_rate,0.26503639
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,53,100,accumulated_reward,5.4
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,53,100,available_budget,145.84
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,53,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,54,100,acceptance_rate,0.26498699000000003
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,54,100,accumulated_reward,5.46
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,54,100,available_budget,145.8
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,54,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,55,100,acceptance_rate,0.26391389
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,55,100,accumulated_reward,5.5
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,55,100,available_budget,145.76
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,55,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,56,100,acceptance_rate,0.26256707
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,56,100,accumulated_reward,5.53
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,56,100,available_budget,145.74
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,56,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,57,100,acceptance_rate,0.2640444
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,57,100,accumulated_reward,5.66
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,57,100,available_budget,145.65
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,57,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,58,100,acceptance_rate,0.26437363999999997
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,58,100,accumulated_reward,5.76
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,58,100,available_budget,145.57
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,58,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,59,100,acceptance_rate,0.26417743
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,59,100,accumulated_reward,5.84
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,59,100,available_budget,145.5
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,59,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,60,100,acceptance_rate,0.26642644
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,60,100,accumulated_reward,5.96
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,60,100,available_budget,145.4
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,60,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,61,100,acceptance_rate,0.26609765
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,61,100,accumulated_reward,6.06
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,61,100,available_budget,145.33
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,61,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,62,100,acceptance_rate,0.26576508
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,62,100,accumulated_reward,6.14
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,62,100,available_budget,145.27
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,62,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,63,100,acceptance_rate,0.26717804
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,63,100,accumulated_reward,6.24
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,63,100,available_budget,145.19
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,63,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,64,100,acceptance_rate,0.26661932
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,64,100,accumulated_reward,6.32
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,64,100,available_budget,145.13
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,64,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,65,100,acceptance_rate,0.26605945999999997
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,65,100,accumulated_reward,6.4
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,65,100,available_budget,145.06
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,65,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,66,100,acceptance_rate,0.26616857
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,66,100,accumulated_reward,6.5
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,66,100,available_budget,144.99
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,66,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,67,100,acceptance_rate,0.26445306
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,67,100,accumulated_reward,6.6
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,67,100,available_budget,144.93
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,67,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,68,100,acceptance_rate,0.26424504
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,68,100,accumulated_reward,6.71
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,68,100,available_budget,144.84
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,68,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,69,100,acceptance_rate,0.26238296
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,69,100,accumulated_reward,6.8
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,69,100,available_budget,144.78
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,69,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,70,100,acceptance_rate,0.26133956999999997
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,70,100,accumulated_reward,6.87
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,70,100,available_budget,144.73
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,70,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,71,100,acceptance_rate,0.26246204
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,71,100,accumulated_reward,7.01
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,71,100,available_budget,144.63
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,71,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,72,100,acceptance_rate,0.26217943
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,72,100,accumulated_reward,7.08
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,72,100,available_budget,144.57
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,72,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,73,100,acceptance_rate,0.26193332
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,73,100,accumulated_reward,7.15
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,73,100,available_budget,144.5
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,73,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,74,100,acceptance_rate,0.26225336
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,74,100,accumulated_reward,7.25
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,74,100,available_budget,144.43
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,74,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,75,100,acceptance_rate,0.26169728
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,75,100,accumulated_reward,7.29
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,75,100,available_budget,144.39
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,75,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,76,100,acceptance_rate,0.26273728
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,76,100,accumulated_reward,7.39
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,76,100,available_budget,144.3
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,76,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,77,100,acceptance_rate,0.2627467
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,77,100,accumulated_reward,7.47
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,77,100,available_budget,144.23
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,77,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,78,100,acceptance_rate,0.2630691
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,78,100,accumulated_reward,7.59
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,78,100,available_budget,144.15
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,78,100,threshold,0.0
greedy,150,centeredbino_l-5_u4_n6_k1,500,10,79,100,acceptance_rate,0.26273339
