agent,budget,distribution,horizon,size,time,total_simulations,variable,value
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,239,100,available_budget,32.65
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,239,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,240,100,acceptance_rate,0.26258708
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,240,100,accumulated_reward,22.24
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,240,100,available_budget,32.59
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,240,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,241,100,acceptance_rate,0.26244812
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,241,100,accumulated_reward,22.36
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,241,100,available_budget,32.5
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,241,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,242,100,acceptance_rate,0.26254975
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,242,100,accumulated_reward,22.5
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,242,100,available_budget,32.43
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,242,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,243,100,acceptance_rate,0.2623816
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,243,100,accumulated_reward,22.54
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,243,100,available_budget,32.39
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,243,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,244,100,acceptance_rate,0.26238042
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,244,100,accumulated_reward,22.61
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,244,100,available_budget,32.33
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,244,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,245,100,acceptance_rate,0.26297071
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,245,100,accumulated_reward,22.76
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,245,100,available_budget,32.25
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,245,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,246,100,acceptance_rate,0.26233198
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,246,100,accumulated_reward,22.8
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,246,100,available_budget,32.21
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,246,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,247,100,acceptance_rate,0.26226971
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,247,100,accumulated_reward,22.87
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,247,100,available_budget,32.14
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,247,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,248,100,acceptance_rate,0.26244728
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,248,100,accumulated_reward,22.96
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,248,100,available_budget,32.06
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,248,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,249,100,acceptance_rate,0.26202862
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,249,100,accumulated_reward,23.03
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,249,100,available_budget,32.02
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,249,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,250,100,acceptance_rate,0.2612096
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,250,100,accumulated_reward,23.07
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,250,100,available_budget,31.98
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,250,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,251,100,acceptance_rate,0.26154481
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,251,100,accumulated_reward,23.2
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,251,100,available_budget,31.88
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,251,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,252,100,acceptance_rate,0.26178781
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,252,100,accumulated_reward,23.31
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,252,100,available_budget,31.79
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,252,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,253,100,acceptance_rate,0.26190991
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,253,100,accumulated_reward,23.43
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,253,100,available_budget,31.71
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,253,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,254,100,acceptance_rate,0.26180534
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,254,100,accumulated_reward,23.51
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,254,100,available_budget,31.63
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,254,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,255,100,acceptance_rate,0.26161842
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,255,100,accumulated_reward,23.6
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,255,100,available_budget,31.56
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,255,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,256,100,acceptance_rate,0.26173123
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,256,100,accumulated_reward,23.69
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,256,100,available_budget,31.5
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,256,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,257,100,acceptance_rate,0.26176006
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,257,100,accumulated_reward,23.79
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,257,100,available_budget,31.42
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,257,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,258,100,acceptance_rate,0.26171142
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,258,100,accumulated_reward,23.83
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,258,100,available_budget,31.38
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,258,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,259,100,acceptance_rate,0.2615521
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,259,100,accumulated_reward,23.86
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,259,100,available_budget,31.35
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,259,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,260,100,acceptance_rate,0.26148252
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,260,100,accumulated_reward,23.94
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,260,100,available_budget,31.3
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,260,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,261,100,acceptance_rate,0.26099958
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,261,100,accumulated_reward,23.99
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,261,100,available_budget,31.26
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,261,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,262,100,acceptance_rate,0.26092265000000003
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,262,100,accumulated_reward,24.08
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,262,100,available_budget,31.19
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,262,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,263,100,acceptance_rate,0.26088552
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,263,100,accumulated_reward,24.17
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,263,100,available_budget,31.13
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,263,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,264,100,acceptance_rate,0.26121676
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,264,100,accumulated_reward,24.29
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,264,100,available_budget,31.03
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,264,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,265,100,acceptance_rate,0.26141547
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,265,100,accumulated_reward,24.4
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,265,100,available_budget,30.94
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,265,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,266,100,acceptance_rate,0.26124485
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,266,100,accumulated_reward,24.51
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,266,100,available_budget,30.86
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,266,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,267,100,acceptance_rate,0.26080273000000004
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,267,100,accumulated_reward,24.55
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,267,100,available_budget,30.83
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,267,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,268,100,acceptance_rate,0.26110615
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,268,100,accumulated_reward,24.66
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,268,100,available_budget,30.74
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,268,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,269,100,acceptance_rate,0.26094472
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,269,100,accumulated_reward,24.76
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,269,100,available_budget,30.68
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,269,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,270,100,acceptance_rate,0.26104297
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,270,100,accumulated_reward,24.88
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,270,100,available_budget,30.58
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,270,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,271,100,acceptance_rate,0.26165809
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,271,100,accumulated_reward,24.98
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,271,100,available_budget,30.48
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,271,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,272,100,acceptance_rate,0.26178263
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,272,100,accumulated_reward,25.08
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,272,100,available_budget,30.42
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,272,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,273,100,acceptance_rate,0.26156247
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,273,100,accumulated_reward,25.12
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,273,100,available_budget,30.38
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,273,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,274,100,acceptance_rate,0.26171895
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,274,100,accumulated_reward,25.24
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,274,100,available_budget,30.29
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,274,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,275,100,acceptance_rate,0.26141407
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,275,100,accumulated_reward,25.32
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,275,100,available_budget,30.24
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,275,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,276,100,acceptance_rate,0.26122741
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,276,100,accumulated_reward,25.41
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,276,100,available_budget,30.17
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,276,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,277,100,acceptance_rate,0.26090669
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,277,100,accumulated_reward,25.46
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,277,100,available_budget,30.12
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,277,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,278,100,acceptance_rate,0.26097957
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,278,100,accumulated_reward,25.53
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,278,100,available_budget,30.05
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,278,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,279,100,acceptance_rate,0.26135302
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,279,100,accumulated_reward,25.64
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,279,100,available_budget,29.95
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,279,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,280,100,acceptance_rate,0.26152529
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,280,100,accumulated_reward,25.78
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,280,100,available_budget,29.87
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,280,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,281,100,acceptance_rate,0.26174506000000003
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,281,100,accumulated_reward,25.9
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,281,100,available_budget,29.79
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,281,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,282,100,acceptance_rate,0.26213076999999996
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,282,100,accumulated_reward,26.01
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,282,100,available_budget,29.7
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,282,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,283,100,acceptance_rate,0.26184546999999997
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,283,100,accumulated_reward,26.08
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,283,100,available_budget,29.66
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,283,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,284,100,acceptance_rate,0.26195154
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,284,100,accumulated_reward,26.19
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,284,100,available_budget,29.57
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,284,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,285,100,acceptance_rate,0.2617444
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,285,100,accumulated_reward,26.26
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,285,100,available_budget,29.52
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,285,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,286,100,acceptance_rate,0.26145101
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,286,100,accumulated_reward,26.31
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,286,100,available_budget,29.47
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,286,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,287,100,acceptance_rate,0.26144771
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,287,100,accumulated_reward,26.4
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,287,100,available_budget,29.41
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,287,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,288,100,acceptance_rate,0.26111784
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,288,100,accumulated_reward,26.48
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,288,100,available_budget,29.35
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,288,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,289,100,acceptance_rate,0.26084466
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,289,100,accumulated_reward,26.53
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,289,100,available_budget,29.31
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,289,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,290,100,acceptance_rate,0.26059882
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,290,100,accumulated_reward,26.56
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,290,100,available_budget,29.28
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,290,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,291,100,acceptance_rate,0.26052637
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,291,100,accumulated_reward,26.68
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,291,100,available_budget,29.2
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,291,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,292,100,acceptance_rate,0.2603313
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,292,100,accumulated_reward,26.74
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,292,100,available_budget,29.15
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,292,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,293,100,acceptance_rate,0.26078503000000003
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,293,100,accumulated_reward,26.89
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,293,100,available_budget,29.04
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,293,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,294,100,acceptance_rate,0.26043847
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,294,100,accumulated_reward,26.95
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,294,100,available_budget,29.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,294,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,295,100,acceptance_rate,0.26030959
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,295,100,accumulated_reward,27.03
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,295,100,available_budget,28.94
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,295,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,296,100,acceptance_rate,0.26047573
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,296,100,accumulated_reward,27.13
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,296,100,available_budget,28.86
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,296,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,297,100,acceptance_rate,0.26069749999999997
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,297,100,accumulated_reward,27.23
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,297,100,available_budget,28.77
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,297,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,298,100,acceptance_rate,0.26024398000000004
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,298,100,accumulated_reward,27.29
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,298,100,available_budget,28.71
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,298,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,299,100,acceptance_rate,0.26016813
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,299,100,accumulated_reward,27.35
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,299,100,available_budget,28.66
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,299,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,300,100,acceptance_rate,0.2599484
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,300,100,accumulated_reward,27.4
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,300,100,available_budget,28.61
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,300,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,301,100,acceptance_rate,0.25984155999999997
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,301,100,accumulated_reward,27.47
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,301,100,available_budget,28.55
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,301,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,302,100,acceptance_rate,0.25947939000000003
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,302,100,accumulated_reward,27.5
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,302,100,available_budget,28.52
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,302,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,303,100,acceptance_rate,0.25953098
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,303,100,accumulated_reward,27.62
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,303,100,available_budget,28.44
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,303,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,304,100,acceptance_rate,0.2592578
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,304,100,accumulated_reward,27.67
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,304,100,available_budget,28.39
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,304,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,305,100,acceptance_rate,0.25915467
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,305,100,accumulated_reward,27.73
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,305,100,available_budget,28.33
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,305,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,306,100,acceptance_rate,0.25885885
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,306,100,accumulated_reward,27.8
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,306,100,available_budget,28.28
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,306,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,307,100,acceptance_rate,0.2586944
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,307,100,accumulated_reward,27.85
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,307,100,available_budget,28.23
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,307,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,308,100,acceptance_rate,0.25873126
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,308,100,accumulated_reward,27.92
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,308,100,available_budget,28.17
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,308,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,309,100,acceptance_rate,0.25836634
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,309,100,accumulated_reward,27.96
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,309,100,available_budget,28.13
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,309,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,310,100,acceptance_rate,0.25851569
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,310,100,accumulated_reward,28.04
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,310,100,available_budget,28.05
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,310,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,311,100,acceptance_rate,0.25923735000000003
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,311,100,accumulated_reward,28.21
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,311,100,available_budget,27.92
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,311,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,312,100,acceptance_rate,0.25978475
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,312,100,accumulated_reward,28.35
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,312,100,available_budget,27.82
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,312,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,313,100,acceptance_rate,0.25957087
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,313,100,accumulated_reward,28.41
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,313,100,available_budget,27.77
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,313,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,314,100,acceptance_rate,0.25976393000000003
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,314,100,accumulated_reward,28.53
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,314,100,available_budget,27.69
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,314,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,315,100,acceptance_rate,0.25981034000000003
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,315,100,accumulated_reward,28.62
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,315,100,available_budget,27.63
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,315,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,316,100,acceptance_rate,0.25969626
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,316,100,accumulated_reward,28.77
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,316,100,available_budget,27.53
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,316,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,317,100,acceptance_rate,0.25946784
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,317,100,accumulated_reward,28.82
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,317,100,available_budget,27.48
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,317,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,318,100,acceptance_rate,0.25929855
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,318,100,accumulated_reward,28.89
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,318,100,available_budget,27.42
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,318,100,threshold,0.0
